instId,instType,baseCcy,quoteCcy,settleCcy,ctVal,ctMult,ctValCcy,optType,stk,listTime,expTime,tickSz,lotSz,minSz,maxSz,maxLmtSz,maxMktSz,maxTwapSz,maxIcebergSz,maxTriggerSz,maxStopSz,last,lastSz,askPx,askSz,bidPx,bidSz,open24h,high24h,low24h,volCcy24h,vol24h,sodUtc0,sodUtc8,ts,minOrderValueUSD
NEAR-USD,SPOT,NEAR,USD,,,,,,,1743663900000,,0.001,0.00000001,1,,9999999999,1000000,9999999999.0000000000000000,9999999999.0000000000000000,9999999999.0000000000000000,1000000,2.475,17.71761912,2.475,77.86524868,2.472,12.825,2.526,2.543,2.421,10204.64512083069,4156.94898084,2.434,2.475,1755694243614,2.48
NEIRO-USD,SPOT,NEIRO,USD,,,,,,,1743664200000,,0.0000001,1,1000,,9999999999999999,1000000,9999999999999999.0000000000000000,9999999999999999.0000000000000000,9999999999999999.0000000000000000,1000000,0.0003606,27617,0.0003609,2770850,0.0003596,834260,0.0003712,0.0003712,0.0003605,1330.2155773,3675133,0.0003638,0.0003638,1755694245433,0.36
NEO-USD,SPOT,NEO,USD,,,,,,,1742451900000,,0.001,0.000001,0.1,,999999999999,1000000,999999999999.0000000000000000,999999999999.0000000000000000,999999999999.0000000000000000,1000000,6.224,14.875678,6.266,47.877433,6.227,48.177292,6.05,6.563,5.861,28169.441578208,4741.680998,5.991,5.91,1755694242912,0.62
NMR-USD,SPOT,NMR,USD,,,,,,,1743056700000,,0.001,0.000001,0.1,,999999999999,1000000,999999999999.0000000000000000,999999999999.0000000000000000,999999999999.0000000000000000,1000000,8.172,9.078393,8.255,36.341611,8.22,36.49635,8.66,8.66,8.066,1586.411529383,193.10135,8.081,8.325,1755694245720,0.82
NOT-USD,SPOT,NOT,USD,,,,,,,1743493500000,,0.000001,0.1,100,,9999999999999999,1000000,9999999999999999.0000000000000000,9999999999999999.0000000000000000,9999999999999999.0000000000000000,1000000,0.001834,1090.5,0.001837,163309.7,0.001829,164024,0.001872,0.001897,0.0018,304.6698718,166493.7,0.001834,0.001824,1755694243155,0.18
OAS-USD,SPOT,OAS,USD,,,,,,,1742452200000,,0.00001,0.01,100,,9999999999999999,1000000,9999999999999999.0000000000000000,9999999999999999.0000000000000000,9999999999999999.0000000000000000,1000000,0.01141,337.09,0.01142,336.8,0.0114,337.39,0.01159,0.01163,0.01131,575.3169727,50263.32,0.01138,0.01161,1755694207014,1.14
OL-USD,SPOT,OL,USD,,,,,,,1737972300000,,0.00001,0.1,100,,9999999999999999,1000000,9999999999999999.0000000000000000,9999999999999999.0000000000000000,9999999999999999.0000000000000000,1000000,0.03614,8301,0.03747,8006.4,0.03721,8062.3,0.03844,0.03844,0.03614,2657.353614,72244.3,0.03639,0.03675,1755694243709,3.61
OM-USD,SPOT,OM,USD,,,,,,,1742452500000,,0.0001,0.000001,1,,999999999999,1000000,999999999999.0000000000000000,999999999999.0000000000000000,999999999999.0000000000000000,1000000,0.2371,100,0.2405,623,0.2392,5083,0.246,0.246,0.2371,523.7099999092,2199.076406,0.2371,0.2382,1755694238407,0.24
OMI-USD,SPOT,OMI,USD,,,,,,,1742452800000,,0.0000001,0.001,1000,,999999999999999,1000000,999999999999999.0000000000000000,999999999999999.0000000000000000,999999999999999.0000000000000000,1000000,0.000188,147802.43,0.0001892,1585623.678,0.0001874,1600853.788,0.0001911,0.0001911,0.000185,638.580507818,3411487.349,0.000188,0.000187,1755694205805,0.19
ONDO-USD,SPOT,ONDO,USD,,,,,,,1743664500000,,0.0001,0.001,1,,999999999999999,1000000,999999999999999.0000000000000000,999999999999999.0000000000000000,999999999999999.0000000000000000,1000000,0.931,5.68,0.9298,10.757,0.9295,10.756,0.9587,0.9587,0.9071,123265.0603751,133953.966,0.9197,0.925,1755694245315,0.93
ONE-USD,SPOT,ONE,USD,,,,,,,1742453100000,,0.000001,0.000001,100,,999999999999,1000000,999999999999.0000000000000000,999999999999.0000000000000000,999999999999.0000000000000000,1000000,0.01035,122.692788,0.010659,28145.229383,0.010602,28296.547821,0.010721,0.01079,0.01035,3.88952921503,367.980209,0.01035,0.01035,1755694244509,1.03
ONT-USD,SPOT,ONT,USD,,,,,,,1742453400000,,0.0001,0.000001,10,,999999999999,1000000,999999999999.0000000000000000,999999999999.0000000000000000,999999999999.0000000000000000,1000000,0.133,860.999432,0.1344,7440.47619,0.1335,2247.191011,0.131,0.133,0.131,134.207924456,1010.999432,0.133,0.1313,1755694243609,1.33
OP-USD,SPOT,OP,USD,,,,,,,1736910900000,,0.0001,0.0001,1,,99999999999999,1000000,99999999999999.0000000000000000,99999999999999.0000000000000000,99999999999999.0000000000000000,1000000,0.7079,298.35,0.708,45.9,0.7078,45.9,0.7171,0.7171,0.6846,9737.86883931,13838.4453,0.691,0.6934,1755694245712,0.71
ORBS-USD,SPOT,ORBS,USD,,,,,,,1742453700000,,0.00001,0.000001,100,,999999999999,1000000,999999999999.0000000000000000,999999999999.0000000000000000,999999999999.0000000000000000,1000000,0.01805,5978.551965,0.01805,16620.498614,0.01794,16722.408026,0.01821,0.01821,0.01801,221.6636214353,12294.52967,0.01801,0.01801,1755694243317,1.80
ORDI-USD,SPOT,ORDI,USD,,,,,,,1742454000000,,0.001,0.0001,0.1,,99999999999999,1000000,99999999999999.0000000000000000,99999999999999.0000000000000000,99999999999999.0000000000000000,1000000,8.641,0.2092,8.789,34.1334,8.759,34.2504,8.891,8.891,8.536,436.9318994,50.6568,8.641,8.641,1755694243813,0.86
PARTI-USD,SPOT,PARTI,USD,,,,,,,1744273800000,,0.0001,0.01,10,,9999999999999999,1000000,9999999999999999.0000000000000000,9999999999999999.0000000000000000,9999999999999999.0000000000000000,1000000,0.1765,1257.85,0.1752,100,0.1748,3316.24,0.1765,0.1765,0.1765,0,0,0.1765,0.1765,1755694227741,1.76
PENGU-USD,SPOT,PENGU,USD,,,,,,,1737972600000,,0.000001,1,100,,9999999999999999,1000000,9999999999999999.0000000000000000,9999999999999999.0000000000000000,9999999999999999.0000000000000000,1000000,0.029784,4716,0.02991,10030,0.029794,16998,0.031976,0.032075,0.02934,5740.228449,187800,0.029776,0.030782,1755694244632,2.98
PENDLE-USD,SPOT,PENDLE,USD,,,,,,,1743057000000,,0.001,0.001,1,,999999999999999,1000000,999999999999999.0000000000000000,999999999999999.0000000000000000,999999999999999.0000000000000000,1000000,5.259,2.94,5.184,57.869,5.16,58.139,5.237,5.282,5.1,2657.278885,516.615,5.259,5.1,1755694244822,5.26
PEOPLE-USD,SPOT,PEOPLE,USD,,,,,,,1742454300000,,0.00001,0.000001,100,,999999999999,1000000,999999999999.0000000000000000,999999999999.0000000000000000,999999999999.0000000000000000,1000000,0.01955,1297.803717,0.01855,16172.506738,0.01848,16233.766233,0.01955,0.01955,0.01955,0,0,0.01955,0.01955,1755694244822,1.96
PEPE-USD,SPOT,PEPE,USD,,,,,,,1736911200000,,0.000000001,1,100000,,9999999999999999,1000000,9999999999999999.0000000000000000,9999999999999999.0000000000000000,9999999999999999.0000000000000000,1000000,0.000010421,3867477,0.000010393,3105000,0.000010377,3105000,0.000010713,0.000010847,0.000010145,9217.709058891,887853993,0.000010236,0.000010422,1755694225011,1.04
PERP-USD,SPOT,PERP,USD,,,,,,,1741846800000,,0.0001,0.000001,1,,999999999999,1000000,999999999999.0000000000000000,999999999999.0000000000000000,999999999999.0000000000000000,1000000,0.2739,182.261539,0.2801,1071.046054,0.2783,1077.973409,0.2647,0.2739,0.257,300.9083777205,1150.867918,0.2625,0.257,1755694239131,0.27
PHA-USD,SPOT,PHA,USD,,,,,,,1743057300000,,0.00001,0.000001,10,,999999999999,1000000,999999999999.0000000000000000,999999999999.0000000000000000,999999999999.0000000000000000,1000000,0.11638,116.053263,0.11242,2668.564312,0.11184,2682.403433,0.1068,0.12111,0.10523,6099.74277431755,53926.713228,0.10921,0.10801,1755694245509,1.16
PIXEL-USD,SPOT,PIXEL,USD,,,,,,,1738922400000,,0.00001,0.01,10,,9999999999999999,1000000,9999999999999999.0000000000000000,9999999999999999.0000000000000000,9999999999999999.0000000000000000,1000000,0.03286,308.09,0.0329,9118.54,0.03268,9179.92,0.03286,0.03286,0.03286,0,0,0.03286,0.03286,1755694244822,0.33
PNUT-USD,SPOT,PNUT,USD,,,,,,,1743664800000,,0.0001,0.01,1,,9999999999999999,1000000,9999999999999999.0000000000000000,9999999999999999.0000000000000000,9999999999999999.0000000000000000,1000000,0.2162,92.51,0.2151,6043.7,0.2143,1399.9,0.22,0.222,0.2096,362.698645,1693.86,0.2121,0.2145,1755694244940,0.22
POL-USD,SPOT,POL,USD,,,,,,,1742454600000,,0.0001,0.01,10,,9999999999999999,1000000,9999999999999999.0000000000000000,9999999999999999.0000000000000000,9999999999999999.0000000000000000,1000000,0.2395,382.82,0.2384,1258.38,0.2375,1263.15,0.2494,0.2494,0.234,3060.575604,12838.7,0.2377,0.243,1755694244823,2.40
POLYDOGE-USD,SPOT,POLYDOGE,USD,,,,,,,1742454900000,,0.000000000001,1,100000000,,9999999999999999,999999,9999999999999999.0000000000000000,9999999999999999.0000000000000000,9999999999999999.0000000000000000,999999,0.000000004746,138731228,0.000000004762,62998740025,0.000000004727,63465199915,0.000000004787,0.000000005181,0.000000004699,2055.103024685148,431834108040,0.000000004736,0.000000004872,1755694245616,0.47
POR-USD,SPOT,POR,USD,,,,,,,1741851000000,,0.0001,0.0001,1,,99999999999999,1000000,99999999999999.0000000000000000,99999999999999.0000000000000000,99999999999999.0000000000000000,1000000,0.9357,188.0471,0.9469,316.8233,0.9339,321.2335,0.9463,0.9599,0.9317,2575.23573729,2726.96,0.9371,0.9473,1755694235017,0.94
PRCL-USD,SPOT,PRCL,USD,,,,,,,1737972000000,,0.00001,0.001,10,,999999999999999,1000000,999999999999999.0000000000000000,999999999999999.0000000000000000,999999999999999.0000000000000000,1000000,0.08016,3742.514,0.08131,3689.583,0.0808,3712.871,0.08272,0.08272,0.08016,423.08992224,5242.514,0.08206,0.08206,1755694245619,0.80
PSTAKE-USD,SPOT,PSTAKE,USD,,,,,,,1743057600000,,0.00001,0.000001,100,,999999999999,1000000,999999999999.0000000000000000,999999999999.0000000000000000,999999999999.0000000000000000,1000000,0.03041,2413.477312,0.03055,9819.967266,0.03021,9930.486593,0.03134,0.03134,0.03002,3905.02469054746,128396.111042,0.03017,0.03044,1755694244029,3.04
PUMP-USD,SPOT,PUMP,USD,,,,,,,1752829200000,,0.000001,1,1000,,9999999999999999,1000000,9999999999999999.0000000000000000,9999999999999999.0000000000000000,9999999999999999.0000000000000000,1000000,0.002998,76417,0.002999,100033,0.002985,100502,0.002881,0.003055,0.002779,8268.261195,2871310,0.00285,0.002805,1755694243813,3.00
PYTH-USD,SPOT,PYTH,USD,,,,,,,1743665100000,,0.00001,0.001,10,,999999999999999,1000000,999999999999999.0000000000000000,999999999999999.0000000000000000,999999999999999.0000000000000000,1000000,0.1172,2924.299,0.11638,8592.541,0.11597,2586.875,0.11566,0.1172,0.11331,1148.44650904,10015.789,0.1172,0.11369,1755694244815,1.17
QTUM-USD,SPOT,QTUM,USD,,,,,,,1744267800000,,0.001,0.000001,1,,999999999999,1000000,999999999999.0000000000000000,999999999999.0000000000000000,999999999999.0000000000000000,1000000,2.071,18.216403,2.094,244.707393,2.079,144.300144,2.162,2.162,2,1473.481568512,711.484376,2.02,2.02,1755694244710,2.07
RACA-USD,SPOT,RACA,USD,,,,,,,1742455500000,,0.00000001,0.001,1000,,999999999999999,1000000,999999999999999.0000000000000000,999999999999999.0000000000000000,999999999999999.0000000000000000,1000000,0.00005579,2062381.176,0.00005626,5332385.353,0.00005578,5378271.782,0.00005829,0.00005829,0.00005579,1749.57696012129,31344579.336,0.00005579,0.00005594,1755694245720,0.06
RAY-USD,SPOT,RAY,USD,,,,,,,1737971100000,,0.0001,0.000001,1,,999999999999,1000000,999999999999.0000000000000000,999999999999.0000000000000000,999999999999.0000000000000000,1000000,3.2189,63.558278,3.2418,92.54118,3.2297,92.887884,3.2333,3.2333,3.161,681.164372846,214.241963,3.2189,3.1638,1755694245807,3.22
RDNT-USD,SPOT,RDNT,USD,,,,,,,1754460000000,,0.00001,0.001,10,,999999999999999,1000000,999999999999999.0000000000000000,999999999999999.0000000000000000,999999999999999.0000000000000000,1000000,0.02224,3661.678,0.02125,23529.411,0.02115,23640.661,0.02224,0.02224,0.02224,0,0,0.02224,0.02224,1755694236135,0.22
RENDER-USD,SPOT,RENDER,USD,,,,,,,1740033600000,,0.001,0.001,1,,999999999999999,1000000,999999999999999.0000000000000000,999999999999999.0000000000000000,999999999999999.0000000000000000,1000000,3.587,10.881,3.606,83.194,3.594,83.471,3.725,3.725,3.56,2025.154775,567.31,3.587,3.597,1755694244828,3.59
RESOLV-USD,SPOT,RESOLV,USD,,,,,,,1749571200000,,0.0001,0.01,10,,9999999999999999,1000000,9999999999999999.0000000000000000,9999999999999999.0000000000000000,9999999999999999.0000000000000000,1000000,0.152,146.35,0.1516,1978.89,0.1508,1989.38,0.1614,0.1614,0.1507,6243.477496,39854.35,0.1515,0.1555,1755694244816,1.52
RIO-USD,SPOT,RIO,USD,,,,,,,1742455800000,,0.0001,0.000001,1,,999999999999,1000000,999999999999.0000000000000000,999999999999.0000000000000000,999999999999.0000000000000000,1000000,0.279,132.407389,0.2768,1083.815028,0.2744,1093.29446,0.2792,0.2792,0.2563,5639.7030619069,21386.487207,0.2755,0.2657,1755694245433,0.28
RON-USD,SPOT,RON,USD,,,,,,,1742456100000,,0.0001,0.000001,1,,999999999999,1000000,999999999999.0000000000000000,999999999999.0000000000000000,999999999999.0000000000000000,1000000,0.5169,13.087069,0.5172,13.079478,0.5166,593.814761,0.5397,0.5424,0.5133,3458.2981589118,6604.573135,0.5142,0.5262,1755694244827,0.52
RPL-USD,SPOT,RPL,USD,,,,,,,1743057900000,,0.001,0.0001,0.1,,99999999999999,1000000,99999999999999.0000000000000000,99999999999999.0000000000000000,99999999999999.0000000000000000,1000000,7.066,0.4725,7.189,41.7304,7.149,41.9639,7.411,7.411,7.066,6.6753714,0.9393,7.066,7.148,1755694245118,0.71
RSR-USD,SPOT,RSR,USD,,,,,,,1743058200000,,0.000001,0.000001,100,,999999999999,999999,999999999999.0000000000000000,999999999999.0000000000000000,999999999999.0000000000000000,999999,0.008368,35850.86042,0.008386,35773.908895,0.008353,35915.240033,0.008349,0.008438,0.008166,359.464557183875,42927.783082,0.008368,0.008178,1755694243531,0.84
RSS3-USD,SPOT,RSS3,USD,,,,,,,1742536800000,,0.00001,0.000001,10,,999999999999,1000000,999999999999.0000000000000000,999999999999.0000000000000000,999999999999.0000000000000000,1000000,0.04504,477.846523,0.04608,6510.416666,0.04557,6583.278472,0.04488,0.06503,0.04465,39208.23159225262,738873.3632,0.04477,0.04746,1755694245714,0.45
RVN-USD,SPOT,RVN,USD,,,,,,,1742537100000,,0.00001,0.000001,100,,999999999999,1000000,999999999999.0000000000000000,999999999999.0000000000000000,999999999999.0000000000000000,1000000,0.01353,930.725889,0.01342,22354.694485,0.01335,22471.910112,0.01353,0.01353,0.01353,0,0,0.01353,0.01353,1755694243731,1.35
S-USD,SPOT,S,USD,,,,,,,1738035000000,,0.0001,0.001,1,,999999999999999,1000000,999999999999999.0000000000000000,999999999999999.0000000000000000,999999999999999.0000000000000000,1000000,0.3098,968.366,0.3098,25.727,0.3085,972.447,0.3265,0.3265,0.3045,2690.9817002,8611.739,0.3093,0.3179,1755694243613,0.31
SAFE-USD,SPOT,SAFE,USD,,,,,,,1738920000000,,0.0001,0.001,1,,999999999999999,1000000,999999999999999.0000000000000000,999999999999999.0000000000000000,999999999999999.0000000000000000,1000000,0.4259,250.938,0.4161,720.98,0.4139,724.812,0.4259,0.4259,0.4259,0,0,0.4259,0.4259,1755694243711,0.43
SAHARA-USD,SPOT,SAHARA,USD,,,,,,,1750946400000,,0.00001,0.1,100,,9999999999999999,1000000,9999999999999999.0000000000000000,9999999999999999.0000000000000000,9999999999999999.0000000000000000,1000000,0.08872,827.3,0.08851,3389.4,0.08815,3403.2,0.08881,0.08881,0.0852,1673.755566,19392.2,0.08622,0.08629,1755694243714,8.87
SAND-USD,SPOT,SAND,USD,,,,,,,1744092000000,,0.0001,0.000001,10,,999999999999,1000000,999999999999.0000000000000000,999999999999.0000000000000000,999999999999.0000000000000000,1000000,0.2771,20.04892,0.2773,20.03446,0.2769,20.063401,0.2829,0.2854,0.2701,5635.1285200576,20397.509357,0.2723,0.2773,1755694234017,2.77
SATS-USD,SPOT,SATS,USD,,,,,,,1742537400000,,0.00000000001,1,10000000,,9999999999999999,1000000,9999999999999999.0000000000000000,9999999999999999.0000000000000000,9999999999999999.0000000000000000,1000000,0.00000003641,20221596,0.0000000369,27100271002,0.00000003674,8165487207,0.00000004069,0.00000004069,0.00000003622,16.63791859413,457726732,0.00000003632,0.00000003639,1755694245226,0.36
SC-USD,SPOT,SC,USD,,,,,,,1743058800000,,0.000001,0.000001,100,,999999999999,999999,999999999999.0000000000000000,999999999999.0000000000000000,999999999999.0000000000000000,999999,0.002962,487.526611,0.003016,99469.496021,0.002992,100267.379679,0.003068,0.003068,0.002941,2015.386680078254,680689.681206,0.002962,0.003005,1755694245616,0.30
SCR-USD,SPOT,SCR,USD,,,,,,,1742537700000,,0.0001,0.001,1,,999999999999999,1000000,999999999999999.0000000000000000,999999999999999.0000000000000000,999999999999999.0000000000000000,1000000,0.3604,317.439,0.358,837.988,0.3564,841.75,0.3595,0.3604,0.3506,656.2343646,1856.094,0.3534,0.3506,1755694231914,0.36
SD-USD,SPOT,SD,USD,,,,,,,1742538000000,,0.0001,0.000001,1,,999999999999,1000000,999999999999.0000000000000000,999999999999.0000000000000000,999999999999.0000000000000000,1000000,0.6886,17.459545,0.6996,428.816466,0.6933,432.713111,0.7236,0.7236,0.6702,2028.9242605566,3001.258194,0.6886,0.676,1755694239715,0.69
SHIB-USD,SPOT,SHIB,USD,,,,,,,1736911500000,,0.000000001,1,100000,,9999999999999999,1000000,9999999999999999.0000000000000000,9999999999999999.0000000000000000,9999999999999999.0000000000000000,1000000,0.000012301,2049909,0.000012324,2632500,0.000012318,2632500,0.0000126,0.0000126,0.00001206,2491.289284347,203879772,0.00001206,0.000012258,1755694245713,1.23
SKL-USD,SPOT,SKL,USD,,,,,,,1742538300000,,0.00001,0.000001,100,,999999999999,1000000,999999999999.0000000000000000,999999999999.0000000000000000,999999999999.0000000000000000,1000000,0.03058,438.834753,0.03081,9737.098344,0.03063,9794.319294,0.03185,0.03268,0.03,1486.62443255035,48053.2174,0.03002,0.03145,1755694233319,3.06
SLP-USD,SPOT,SLP,USD,,,,,,,1742538600000,,0.000001,0.000001,100,,999999999999,999999,999999999999.0000000000000000,999999999999.0000000000000000,999999999999.0000000000000000,999999,0.001799,17968.099907,0.001783,168255.748738,0.001774,169109.357384,0.001799,0.001799,0.001799,0,0,0.001799,0.001799,1755694245208,0.18
SNT-USD,SPOT,SNT,USD,,,,,,,1741848300000,,0.00001,0.000001,100,,999999999999,1000000,999999999999.0000000000000000,999999999999.0000000000000000,999999999999.0000000000000000,1000000,0.02637,1620.904423,0.02654,11781.023482,0.02647,452.178194,0.02701,0.02701,0.02637,356.19391212912,13480.893543,0.02637,0.02637,1755694231609,2.64
SNX-USD,SPOT,SNX,USD,,,,,,,1744268100000,,0.0001,0.000001,1,,999999999999,1000000,999999999999.0000000000000000,999999999999.0000000000000000,999999999999.0000000000000000,1000000,0.6457,315.686662,0.6497,461.751577,0.6468,2009.894866,0.6737,0.6737,0.6375,215.3061874909,333.674599,0.6457,0.6375,1755694244744,0.65
SONIC-USD,SPOT,SONIC,USD,,,,,,,1740032400000,,0.00001,0.01,10,,9999999999999999,1000000,9999999999999999.0000000000000000,9999999999999999.0000000000000000,9999999999999999.0000000000000000,1000000,0.1968,152.13,0.19715,708.68,0.19649,1526.79,0.20095,0.20095,0.19158,576.6113182,2978.21,0.19175,0.19492,1755694239124,1.97
SOPH-USD,SPOT,SOPH,USD,,,,,,,1750248000000,,0.00001,0.1,100,,9999999999999999,1000000,9999999999999999.0000000000000000,9999999999999999.0000000000000000,9999999999999999.0000000000000000,1000000,0.0327,821,0.03332,9003.6,0.03318,9041.5,0.03642,0.03642,0.0327,100.9449,3087,0.0327,0.0327,1755694244910,3.27
SPK-USD,SPOT,SPK,USD,,,,,,,1750161600000,,0.00001,0.1,100,,9999999999999999,1000000,9999999999999999.0000000000000000,9999999999999999.0000000000000000,9999999999999999.0000000000000000,1000000,0.07615,2310.4,0.07637,1797.8,0.07609,2714.6,0.07792,0.08034,0.07516,6991.992205,90248.4,0.07516,0.07621,1755694241221,7.61
SPURS-USD,SPOT,SPURS,USD,,,,,,,1742538900000,,0.0001,0.0001,1,,99999999999999,1000000,99999999999999.0000000000000000,99999999999999.0000000000000000,99999999999999.0000000000000000,1000000,0.4634,198.516,0.4607,651.1829,0.4532,661.9592,0.4634,0.4634,0.4634,0,0,0.4634,0.4634,1755694241008,0.46
SSV-USD,SPOT,SSV,USD,,,,,,,1737971400000,,0.001,0.0001,0.1,,99999999999999,1000000,99999999999999.0000000000000000,99999999999999.0000000000000000,99999999999999.0000000000000000,1000000,8.94,6.2015,8.486,35.3523,8.45,35.5028,8.94,8.94,8.94,0,0,8.94,8.94,1755694244618,0.89
STETH-USD,SPOT,STETH,USD,,,,,,,1742539200000,,0.01,0.000001,0.001,,999999999999,1000000,999999999999.0000000000000000,999999999999.0000000000000000,999999999999.0000000000000000,1000000,4520.52,0.006488,4219.84,0.059243,4192.87,0.07155,4520.52,4520.52,4520.52,0,0,4520.52,4520.52,1755694233812,4.52
STORJ-USD,SPOT,STORJ,USD,,,,,,,1744268400000,,0.0001,0.000001,10,,999999999999,1000000,999999999999.0000000000000000,999999999999.0000000000000000,999999999999.0000000000000000,1000000,0.2613,847.975554,0.2595,3853.564547,0.2584,1160.990712,0.2613,0.2613,0.2613,0,0,0.2613,0.2613,1755694243809,2.61
